trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
173,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675247741,12072.0,loss,1,-11.75,900.2304936647415,28.551470427676755
174,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675247762,12048.0,loss,1,-11.555557250976562,888.674936413765,29.46859951826114
175,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675247785,12072.0,win,438,682.888916015625,1571.56385242939,0.0
176,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675335344,12680.0,loss,1,-10.933334350585938,1560.630518078804,0.6956977493268712
177,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675335494,12672.0,loss,10,-11.75,1548.880518078804,1.4433606573173008
178,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675336000,12696.0,loss,1,-11.076924324035645,1537.8035937547684,2.148195163844825
179,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675336103,12672.0,loss,7,-11.0,1526.8035937547684,2.8481349074954405
180,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675336363,12696.0,win,106,54.60000228881836,1581.4035960435867,0.0
181,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675339597,12744.0,win,97,62.60000228881836,1644.003598332405,0.0
182,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675396698,12688.0,loss,6,-10.933334350585938,1633.0702639818192,0.6650432129027068
183,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675398602,12664.0,win,110,68.25,1701.3202639818192,0.0
184,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675402786,12616.0,win,54,6.0,1707.3202639818192,0.0
185,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675404189,12648.0,loss,8,-11.555557250976562,1695.7647067308426,0.67682423120936
