trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
172,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675337952,12728.0,loss,4,-11.75,619.0,50.911974623314826
173,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675338610,12752.0,loss,71,-1.75,617.25,51.050753370341
174,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675339597,12744.0,win,99,58.25,675.5,46.43140364789849
175,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675397420,12704.0,loss,1,-11.75,663.75,47.363203806502774
176,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675398071,12680.0,loss,1,-11.75,652.0,48.29500396510706
177,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675398601,12672.0,win,105,98.25,750.25,40.5035685963521
178,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675402625,12568.0,loss,1,-11.75,738.5,41.435368754956386
179,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675402668,12600.0,win,197,158.25,896.75,28.88580491673275
180,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675411176,12720.0,loss,1,-11.75,885.0,29.817605075337035
181,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675411315,12744.0,loss,12,-11.75,873.25,30.749405233941317
182,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675414447,12728.0,win,216,268.25,1141.5,9.476605868358446
183,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675662503,12488.0,loss,2,-11.75,1129.75,10.408406026962728
184,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675662773,12488.0,loss,4,-11.75,1118.0,11.34020618556701
185,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675663223,12512.0,loss,1,-11.75,1106.25,12.272006344171292
186,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675664106,12488.0,loss,19,-1.75,1104.5,12.410785091197463
187,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675666279,12496.0,loss,24,-11.75,1092.75,13.342585249801745
188,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675670751,12504.0,loss,1,-11.75,1081.0,14.274385408406026
189,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675672231,12504.0,loss,4,-11.75,1069.25,15.206185567010309
190,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675674428,12472.0,loss,2,-11.75,1057.5,16.13798572561459
191,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675675578,12472.0,loss,2,-11.75,1045.75,17.069785884218874
192,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675677614,12504.0,loss,1,-11.75,1034.0,18.001586042823156
193,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675679646,12480.0,loss,1,-11.75,1022.25,18.93338620142744
