key,ma_type,entry_ma_value,entry_mode,stop_type,exit_type,rr_value,exit_ma_value,trades,resolved,wins,losses,unresolved,wr,gross_profit_pts,gross_loss_pts,gross_profit_dol,gross_loss_dol,commission_total,slippage_total,net_profit,pf_dol,expectancy_dol,expectancy_R,avg_win_pts,avg_loss_pts,avg_win_dol,avg_loss_dol,max_dd_dol,max_dd_pct,mls,final_balance,avg_hold,med_hold,sharpe,sortino,long_trades,long_wr,long_pf,long_net,long_ev,short_trades,short_wr,short_pf,short_net,short_ev
HMA200_one_break_candle_RR4,HMA,200,one_break,candle,fixed_RR,4,,19015,19015,4223,14792,0,22.20878254009992,249056.0,222043.0,164313.21875,163676.375,11636.08984375,8727.068359375,636.8388671875,1.003890871544534,0.033491394540494344,0.0033491394540494344,58.97608184814453,-15.011019706726074,38.909121181624435,-11.065195713899405,3296.9111328125,90.3804702758789,30,1636.9287109375,8.08493294767289,4.0,0.2222920015698776,11.448662426555874,9387,22.97858740811761,1.0488058759887087,3905.573486328125,0.41606194591755885,9628,21.458246780224346,0.9609253927324992,-3268.734375,-0.33950294713336104
EMA 21_one_break_candle_MAexit9,EMA,21,one_break,candle,ma_close,,9,47387,47386,11981,35405,1,25.283839108597476,399760.0,328349.0,265240.875,257084.09375,26470.373046875,19852.78125,8156.775390625,1.0317280666066102,0.1721347104761955,0.017213471047619548,33.36616134643555,-9.274085998535156,22.138458809782154,-7.261236936873323,6603.3154296875,92.2441635131836,26,9155.4921875,4.331553623433082,2.0,1.8909960252113642,9.673740986523303,23701,25.648706805620016,1.0547526855633231,7003.17138671875,0.29547999606424835,23685,24.918724931391175,1.0089303371770477,1153.603271484375,0.04870607014922419
HMA200_one_break_candle_MAexit21,HMA,200,one_break,candle,ma_close,,21,23703,23703,7202,16501,0,30.384339535079945,209736.0,165413.0,144665.03125,132114.234375,13811.166015625,10358.375,12550.77734375,1.0949995807368884,0.5295016387693541,0.05295016387693541,29.121910095214844,-10.024422645568848,20.086785788669815,-8.006438056784438,2780.041259765625,92.3099136352539,26,13550.1171875,3.5878158882841835,2.0,4.084912179990958,21.491851145993355,11851,30.950974601299468,1.1469684500330135,9611.296875,0.8110114652771918,11852,29.817752278096528,1.0440587240437635,2939.47998046875,0.24801552315801131
EMA 55_one_break_candle_MAexit21,EMA,55,one_break,candle,ma_close,,21,28147,28147,6732,21415,0,23.91729136320034,261160.0,215359.0,179077.0,171168.515625,16236.8154296875,12177.611328125,7908.4873046875,1.0462029149819005,0.2809708780576083,0.02809708780576083,38.793819427490234,-10.056455612182617,26.600861556743908,-7.992926249124445,3113.845703125,92.5470962524414,33,8907.806640625,6.370234838526308,2.0,1.8927900238134072,12.614253245563038,14132,24.235776960090575,1.0584883497092294,5022.75927734375,0.3554174410800842,14015,23.596146985372815,1.033833431174116,2885.7275390625,0.2059027855199786
HMA200_one_break_candle_RR6,HMA,200,one_break,candle,fixed_RR,6,,17522,17521,2835,14686,1,16.180583300039952,247668.0,219314.0,166967.0625,162605.125,10787.453125,8090.58984375,4361.9521484375,1.0268253383772499,0.2489556616881171,0.024895566168811712,87.36084747314453,-14.933542251586914,58.89490740740741,-11.072118003540787,2631.79931640625,92.68091583251953,34,5361.77587890625,11.87221049026882,4.0,1.2787455701581036,81.13664789317613,8606,16.802231001626772,1.0739882622876775,5866.35986328125,0.6816592915734662,8915,15.580482333146383,0.9819437677526117,-1504.4073486328125,-0.16875012323419097
EMA 84_two_confirm_candle_MAexit84,EMA,84,two_confirm,candle,ma_close,,84,16433,16432,2257,14175,1,13.73539435248296,185208.0,149993.0,159914.5625,145311.46875,11906.08203125,8929.5625,14603.076171875,1.1004951217933374,0.8886974301287123,0.08886974301287123,82.05937194824219,-10.581517219543457,70.85270824102791,-10.25125,4402.701171875,92.95401763916016,50,15602.494140625,13.613193768257059,3.0,2.466446774525038,45.50472718623002,8246,14.079553723017222,1.2088589375355794,15134.18359375,1.8353363562636429,8186,13.388712435866113,0.9927095721852301,-531.109375,-0.06488020706083557
HMA200_one_break_candle_MAexit84,HMA,200,one_break,candle,ma_close,,84,22796,22796,7291,15505,0,31.983681347604843,220408.0,182695.0,154064.875,144635.171875,13427.26953125,10070.453125,9429.6962890625,1.065196473324964,0.4136557417556808,0.04136557417556808,30.230146408081055,-11.782973289489746,21.130829104375255,-9.328292284746857,3563.40869140625,93.12489318847656,29,10429.4150390625,6.251623091770486,2.0,2.4489221548917737,19.906016588426635,11400,32.53508771929825,1.1451613573133193,10375.7158203125,0.9101505105537281,11396,31.432081432081432,0.9870688752986365,-946.0192260742188,-0.0830132701012828
SMA 55_two_confirm_fixed_10_MAexit34,SMA,55,two_confirm,fixed_10,ma_close,,34,17681,17680,3065,14615,1,17.335972850678733,169240.0,133412.0,164949.0,153873.015625,14144.0009765625,10607.998046875,11075.9912109375,1.071981330384744,0.6264700911163744,0.06264700911163744,55.21696472167969,-9.128429412841797,53.81696574225122,-10.528430764625385,4219.001953125,93.16494750976562,46,12073.873046875,8.202828054298642,2.0,2.2823442549224082,33.52772020319317,8864,17.666967509025273,1.10806161441864,8314.3955078125,0.9379958831015907,8816,17.00317604355717,1.035896544331927,2761.595947265625,0.3132481791363005
EMA200_one_break_fixed_8_MAexit144,EMA,200,one_break,fixed_8,ma_close,,144,15162,15162,2199,12963,0,14.503363672338743,120280.0,95264.0,146501.75,141765.25,15162.0,11371.5,4736.5,1.0334108676138898,0.3123928241656774,0.03123928241656774,54.69758987426758,-7.348916053771973,66.62198726693951,-10.936145182442337,5469.5,93.27715301513672,65,5736.5,11.375544123466561,1.0,0.7005108376526333,14.068220919966098,7586,15.01450039546533,1.0921045633914674,6494.5,0.8561165304508305,7576,13.991552270327348,0.9753273546376995,-1758.0,-0.23204857444561774
EMA144_two_confirm_fixed_10_MAexit84,EMA,144,two_confirm,fixed_10,ma_close,,84,12370,12370,1851,10519,0,14.963621665319321,122664.0,95842.0,120072.59375,110568.609375,9896.001953125,7421.9990234375,9503.9951171875,1.085955538635443,0.7683100337257478,0.07683100337257479,66.26904296875,-9.111322402954102,64.86904038357645,-10.511323260290903,4515.76806640625,93.53190612792969,50,10503.048828125,11.97227162489895,2.0,1.8968556230747422,34.53853774028221,6262,15.346534653465346,1.0951199523652433,5289.197265625,0.8446498348171511,6108,14.571054354944335,1.0766838325072599,4214.79736328125,0.690045409836485
