trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
100,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672979434,10800.0,loss,1,-11.75,922.1400447487831,9.627317835559383
101,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979448,10824.0,loss,1,-11.555557250976562,910.5844874978065,10.759799510791263
102,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672979450,10816.0,loss,2,-4.08695650100708,906.4975309967995,11.160334356868821
103,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979452,10824.0,loss,1,-7.909091472625732,898.5884395241737,11.935450689724549
104,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672979453,10808.0,loss,5,-0.6666666865348816,897.9217728376389,12.000786163349112
105,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979463,10808.0,loss,1,-11.75,886.1717728376389,13.152323851663539
106,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672979465,10792.0,loss,9,-0.6363636255264282,885.5354092121124,13.214689528111718
107,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979566,10792.0,loss,2,-8.545454978942871,876.9899542331696,14.05217152573273
108,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672979577,10784.0,win,16,4.125,881.1149542331696,13.647908294728728
109,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979875,10776.0,loss,2,-6.7142863273620605,874.4006679058075,14.30592989099185
110,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672979909,10768.0,loss,2,-4.476190567016602,869.9244773387909,14.744610924012886
111,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979956,10776.0,loss,2,-4.947368621826172,864.9771087169647,15.229468917716463
112,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672980070,10768.0,loss,1,-9.1578950881958,855.8192136287689,16.126972010455788
113,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672980126,10784.0,win,27,27.411766052246094,883.230979681015,13.440531013654136
114,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672981653,10832.0,loss,18,-11.75,871.480979681015,14.592068701968564
115,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672983200,10840.0,loss,7,-11.272727966308594,860.2082517147064,15.696832200123492
